,level_0,index,open,close,high,low,volume,money,datetime,date,MACD,MACDsignal,MACDhist,RSI5,RSI12,RSI30,SAR,slowk,slowd,upper,middle,lower,MOM,opt,last_p,sar_diff_day
70,70,2019-06-28 10:10:00,13.73,13.76,13.78,13.72,1596900.0,21965056.0,2019-06-28 10:10:00,2019-06-28,-0.009313036632844884,-0.012399911553375999,0.0030868749205311147,74.21350754473436,59.38240668435346,56.40186875648322,13.60195,72.59259259259282,55.67901234567913,13.769166844416556,13.665938941216808,13.56271103801706,0.129999999999999,-1.0,13.36,0.17999999999999972
71,71,2019-06-28 10:15:00,13.75,13.74,13.76,13.71,1532200.0,21045872.0,2019-06-28 10:15:00,2019-06-28,-0.005037729557132664,-0.010927475154127331,0.005889745596994667,64.65790880980715,55.67727414719804,54.881043723177555,13.628657500000001,82.59259259259294,70.86419753086444,13.766265957914896,13.688291603161545,13.610317248408194,0.13000000000000078,-1.0,13.36,0.17999999999999972
72,72,2019-06-28 10:20:00,13.73,13.74,13.74,13.7,1057200.0,14503728.0,2019-06-28 10:20:00,2019-06-28,-0.001630719972947503,-0.009068124117891365,0.007437404144943862,64.65790880980717,55.67727414719804,54.88104372317757,13.651358875000001,83.33333333333364,79.50617283950646,13.769796729839769,13.708347563864088,13.646898397888407,0.08000000000000007,-1.0,13.36,0.17999999999999972
73,73,2019-06-28 10:25:00,13.73,13.71,13.75,13.71,818900.0,11247456.0,2019-06-28 10:25:00,2019-06-28,-0.0013359891594362239,-0.0075216971262003374,0.0061857079667641136,49.668956780888564,50.097340842990675,52.60414608421565,13.670655043750001,75.00000000000045,80.308641975309,13.755348219122087,13.72047702758681,13.685605836051533,0.040000000000000924,-1.0,13.36,0.17999999999999972
74,74,2019-06-28 10:30:00,13.72,13.7,13.72,13.69,1019600.0,13970512.0,2019-06-28 10:30:00,2019-06-28,-0.0018875705544392218,-0.006394871811848115,0.004507301257408893,45.293951475036984,48.33582135574556,51.86219707730697,13.687056787187501,68.33333333333361,75.55555555555588,13.768161834794176,13.724344030206268,13.68052622561836,-0.02000000000000135,-1.0,13.36,0.17999999999999972
75,75,2019-06-28 10:35:00,13.7,13.7,13.72,13.69,1009700.0,13843392.0,2019-06-28 10:35:00,2019-06-28,-0.002298210444491744,-0.0055755395383768405,0.0032773290938850966,45.293951475036984,48.33582135574556,51.86219707730696,13.78,60.18518518518531,67.83950617283976,13.759406754313618,13.72274614876769,13.686085543221763,-0.0600000000000005,1.0,13.7,0.13649999999999984
76,76,2019-06-28 10:40:00,13.72,13.73,13.75,13.7,1441600.0,19799728.0,2019-06-28 10:40:00,2019-06-28,-0.0002005840284979854,-0.00450054843640107,0.0042999644079030844,61.28075679901074,54.0981891361061,53.94752715000249,13.7755,62.04793028322453,63.52214960058112,13.754504597245315,13.722008443643304,13.689512290041293,-0.009999999999999787,0.0,13.7,0.13649999999999984
77,77,2019-06-28 10:45:00,13.74,13.75,13.78,13.74,2179100.0,29991488.0,2019-06-28 10:45:00,2019-06-28,0.0030405829245285787,-0.00299232216421514,0.006032905088743719,68.8633390740785,57.54221261738813,55.28347225350182,13.69,67.68895592425035,63.30735713088671,13.76410207498127,13.725320636131322,13.686539197281373,0.009999999999999787,0.0,13.7,0.13649999999999984
78,78,2019-06-28 10:50:00,13.75,13.73,13.76,13.73,958600.0,13172448.0,2019-06-28 10:50:00,2019-06-28,0.003949866629326948,-0.0016038844055067225,0.005553751034833671,55.32108460134187,53.18865910185124,53.67277843557934,13.6945,63.985252220547046,64.57404614267395,13.767690080943478,13.72890864209353,13.69012720324358,0.019999999999999574,0.0,13.7,0.13649999999999984
79,79,2019-06-28 10:55:00,13.75,13.72,13.75,13.72,611300.0,8396128.0,2019-06-28 10:55:00,2019-06-28,0.0038195348695033715,-0.0005192005505047035,0.004338735420008075,49.2658758651129,51.080650799621075,52.87594222790454,13.698775,51.566951566952504,61.08038657058327,13.76284695687625,13.730350803265495,13.697854649654738,0.02000000000000135,0.0,13.7,0.13649999999999984
80,80,2019-06-28 11:00:00,13.71,13.71,13.72,13.69,1580300.0,21655104.0,2019-06-28 11:00:00,2019-06-28,0.0028761748312415847,0.00015987452584455416,0.0027163003053970306,43.33658049153114,48.963675236855266,52.07615012904999,13.78,33.33333333333468,49.628512373611386,13.755219658565297,13.72868666025024,13.702153661935183,0.010000000000001563,0.0,13.7,0.13649999999999984
81,81,2019-06-28 11:05:00,13.71,13.66,13.73,13.66,1292200.0,17699328.0,2019-06-28 11:05:00,2019-06-28,-0.001884305823592669,-0.0002489615440428905,-0.0016353442795497787,24.73258061099031,39.93588768403303,48.29749822036684,13.7755,18.518518518519496,34.47293447293554,13.779406034946911,13.719272849433708,13.659139663920504,-0.07000000000000028,0.0,13.7,0.11367499999999886
82,82,2019-06-28 11:10:00,13.66,13.68,13.7,13.66,919600.0,12578784.0,2019-06-28 11:10:00,2019-06-28,-0.003997111968278233,-0.000998591628889959,-0.0029985203393882737,38.033424306195066,44.408528701669695,49.80460876258822,13.76395,12.962962962963422,21.604938271605846,13.759789352214458,13.707635732971099,13.65548211372774,-0.07000000000000028,0.0,13.7,0.11367499999999886
83,83,2019-06-28 11:15:00,13.67,13.71,13.71,13.66,854600.0,11693728.0,2019-06-28 11:15:00,2019-06-28,-0.003213730891113542,-0.0014416194813346756,-0.0017721114097788665,53.45547265373922,50.44664982412601,51.976805281024966,13.753554999999999,19.44444444444468,16.975308641975847,13.745316628639904,13.700416739995795,13.655516851351686,-0.019999999999999574,0.0,13.7,0.11367499999999886
84,84,2019-06-28 11:20:00,13.7,13.7,13.71,13.68,685700.0,9392032.0,2019-06-28 11:20:00,2019-06-28,-0.0033610678717845843,-0.0018255091594246574,-0.001535558712359927,48.43303027178689,48.52987909905146,51.212592956986725,13.744199499999999,30.555555555555628,20.98765432098789,13.735459881368083,13.696678442507874,13.657897003647665,-0.02000000000000135,0.0,13.7,0.11367499999999886
85,85,2019-06-28 11:25:00,13.7,13.72,13.76,13.7,1116500.0,15337440.0,2019-06-28 11:25:00,2019-06-28,-0.0018427584649405304,-0.001828959020527832,-1.3799444412698368e-05,58.24161763368614,52.47012282689562,52.6528871468736,13.66,41.66666666666706,30.55555555555577,13.740670808891469,13.69758949043468,13.654508171977891,0.009999999999999787,0.0,13.7,0.11367499999999886
86,86,2019-06-28 11:30:00,13.73,13.71,13.74,13.69,511100.0,7012512.0,2019-06-28 11:30:00,2019-06-28,-0.0014299205141075078,-0.0017491513192437673,0.0003192308051362595,52.053420460614866,50.366963230412,51.86097427089684,13.665000000000001,44.44444444444485,38.88888888888916,13.727397402368958,13.700268082443465,13.673138762517972,0.05000000000000071,0.0,13.7,0.11367499999999886
87,87,2019-06-28 13:05:00,13.68,13.69,13.71,13.67,690400.0,9450496.0,2019-06-28 13:05:00,2019-06-28,-0.002685618182097116,-0.001936444691814437,-0.0007491734902826789,41.128593221640244,46.31641641872439,50.295878685087224,13.66975,43.33333333333372,43.14814814814852,13.721270588283149,13.700874510237803,13.680478432192457,0.009999999999999787,0.0,13.7,0.1014912499999987
88,88,2019-06-28 13:10:00,13.69,13.71,13.71,13.68,480000.0,6575616.0,2019-06-28 13:10:00,2019-06-28,-0.0020433799654835383,-0.0019578317465482574,-8.554821893528089e-05,53.36351346963948,50.64629951501819,51.80063027673698,13.67,43.33333333333377,43.70370370370409,13.72221515810896,13.701819080063615,13.681423002018269,0.0,0.0,13.7,0.1014912499999987
89,89,2019-06-28 13:15:00,13.7,13.7,13.72,13.69,495100.0,6785696.0,2019-06-28 13:15:00,2019-06-28,-0.00231463629189399,-0.002029192655617404,-0.0002854436362765859,47.228932839660615,48.51206095360116,51.00198713004222,13.67,39.99999999999991,42.22222222222245,13.722571065770262,13.702174987724916,13.68177890967957,0.0,0.0,13.7,0.1014912499999987
90,90,2019-06-28 13:20:00,13.7,13.74,13.74,13.69,887900.0,12183392.0,2019-06-28 13:20:00,2019-06-28,0.0006901017576925739,-0.0014853337729554086,0.0021754355306479825,66.49012813138462,56.50930180082051,53.940452904236714,13.6745,56.66666666666686,46.66666666666683,13.740120457868567,13.706654056812084,13.673187655755601,0.019999999999999574,0.0,13.7,0.1014912499999987
91,91,2019-06-28 13:25:00,13.73,13.71,13.74,13.71,477100.0,6548832.0,2019-06-28 13:25:00,2019-06-28,0.0006432144545751584,-0.0010596241274492952,0.0017028385820244535,49.538788779831364,50.137696451440675,51.54222816585011,13.678775,56.66666666666686,51.11111111111119,13.743988871813205,13.710522470756722,13.677056069700239,0.0,0.0,13.7,0.1014912499999987
92,92,2019-06-28 13:30:00,13.71,13.71,13.73,13.7,452000.0,6199648.0,2019-06-28 13:30:00,2019-06-28,0.0005991493087762478,-0.0007278694402041866,0.0013270187489804344,49.538788779831364,50.137696451440675,51.54222816585011,13.68283625,58.14814814814895,57.16049382716087,13.739857582303074,13.712728262379677,13.68559894245628,0.02000000000000135,0.0,13.7,0.1014912499999987
93,93,2019-06-28 13:35:00,13.71,13.71,13.72,13.7,569600.0,7809600.0,2019-06-28 13:35:00,2019-06-28,0.0005577974217967352,-0.00047073606780400224,0.0010285334896007374,49.53878877983136,50.137696451440675,51.54222816585011,13.6866944375,46.29629629629735,53.70370370370437,13.74063639622684,13.713507076303443,13.686377756380047,0.0,0.0,13.7,0.08991668749999882
94,94,2019-06-28 13:40:00,13.71,13.71,13.72,13.7,360400.0,4942080.0,2019-06-28 13:40:00,2019-06-28,0.0005190425539716159,-0.00027278034344887863,0.0007918228974204945,49.53878877983136,50.137696451440675,51.54222816585011,13.690359715625,48.67724867724979,51.04056437389868,13.737385407532551,13.713385407539164,13.689385407545776,0.010000000000001563,0.0,13.7,0.08991668749999882
95,95,2019-06-28 13:45:00,13.7,13.69,13.71,13.67,635400.0,8700928.0,2019-06-28 13:45:00,2019-06-28,-0.0011126775567618097,-0.00044075978611146486,-0.0006719177706503448,35.010984875558485,45.31355486798202,49.85006292830189,13.76,43.3862433862439,46.119929453263666,13.726486792452082,13.710486792461623,13.694486792471164,-0.05000000000000071,0.0,13.7,0.08991668749999882
96,96,2019-06-28 13:50:00,13.69,13.68,13.69,13.65,740900.0,10124992.0,2019-06-28 13:50:00,2019-06-28,-0.0031761314605383006,-0.000987834120996832,-0.0021882973395414684,29.58787527192784,43.05397603027227,49.01767542251074,13.7555,39.682539682539606,43.915343915344415,13.729993602051634,13.704695380779754,13.679397159507873,-0.030000000000001137,0.0,13.7,0.08991668749999882
97,97,2019-06-28 13:55:00,13.67,13.67,13.68,13.66,396600.0,5422304.0,2019-06-28 13:55:00,2019-06-28,-0.005554323191866217,-0.001901131935170709,-0.0036531912566955082,24.788318485818177,40.832731562932864,48.18534066172609,13.74495,28.04232804232746,37.037037037036974,13.728582435861023,13.696582435865892,13.664582435870761,-0.040000000000000924,0.0,13.7,0.08991668749999882
98,98,2019-06-28 14:00:00,13.67,13.69,13.69,13.66,381800.0,5222752.0,2019-06-28 14:00:00,2019-06-28,-0.005758840095991147,-0.0026726735673347967,-0.00308616652865635,46.48889539933144,46.81902431681782,49.94389435005371,13.735455,33.333333333332696,33.6860670193999,13.716909243452319,13.69037624513512,13.66384324681792,-0.02000000000000135,0.0,13.7,0.08991668749999882
99,99,2019-06-28 14:05:00,13.69,13.68,13.7,13.68,338600.0,4637024.0,2019-06-28 14:05:00,2019-06-28,-0.006651167128042701,-0.0034683722794763778,-0.003182794848566323,39.386381642698424,44.370366961797494,49.08226430282007,13.7269095,33.333333333332696,31.569664902997598,13.700568779901111,13.685602150365312,13.670635520829514,-0.030000000000001137,0.0,13.7,0.09892085312499965
100,100,2019-06-28 14:10:00,13.68,13.69,13.7,13.67,603900.0,8261472.0,2019-06-28 14:10:00,2019-06-28,-0.00647676617448667,-0.004070051058478436,-0.0024067151160082336,49.10581663780735,47.373003758204725,49.97505227873589,13.719218549999999,42.592592592591735,36.41975308641903,13.69825324948139,13.68328661994559,13.668319990409792,0.0,0.0,13.7,0.09892085312499965
101,101,2019-06-28 14:15:00,13.69,13.68,13.69,13.66,632000.0,8642560.0,2019-06-28 14:15:00,2019-06-28,-0.007064038747348178,-0.004668848596252385,-0.002395190151095793,40.906570983146494,44.7386846642125,49.08472663255721,13.712296695,42.06349206349114,39.32980599647184,13.696709119399891,13.681742489864092,13.666775860328293,0.0,0.0,13.7,0.09892085312499965
102,102,2019-06-28 14:20:00,13.67,13.67,13.7,13.67,654500.0,8955232.0,2019-06-28 14:20:00,2019-06-28,-0.008241371518138862,-0.00538335318062968,-0.0028580183375091824,33.84306036813735,42.179912084393045,48.19647872564476,13.7060670255,40.47619047618953,41.71075837742412,13.694338078480225,13.679371448948224,13.664404819416223,0.0,0.0,13.7,0.09892085312499965
103,103,2019-06-28 14:25:00,13.67,13.7,13.71,13.67,796200.0,10897816.0,2019-06-28 14:25:00,2019-06-28,-0.006676702076243046,-0.005642022959752353,-0.0010346791164906931,59.84473393390856,51.29625493109842,50.951098213323455,13.65,51.58730158730018,44.7089947089936,13.700391961540232,13.67999588350046,13.659599805460688,0.009999999999999787,0.0,13.7,0.09892085312499965
104,104,2019-06-28 14:30:00,13.71,13.72,13.72,13.7,789300.0,10823948.0,2019-06-28 14:30:00,2019-06-28,-0.003779292090982267,-0.005269476785998336,0.0014901846950160693,69.75178497349182,56.30646966703353,52.686189227561876,13.653,70.6349206349196,54.23280423280308,13.719849589742454,13.685440288684681,13.651030987626909,0.040000000000000924,0.0,13.7,0.09892085312499965
105,105,2019-06-28 14:35:00,13.72,13.72,13.74,13.71,958400.0,13154111.0,2019-06-28 14:35:00,2019-06-28,-0.001466172676993338,-0.004508815964197337,0.0030426432872039987,69.75178497349182,56.30646966703353,52.686189227561876,13.6597,86.1111111111105,69.4444444444434,13.73436236845634,13.693570212355894,13.652778056255448,0.030000000000001137,0.0,13.7,0.05847481046874847
106,106,2019-06-28 14:40:00,13.72,13.73,13.74,13.7,1086200.0,14898816.0,2019-06-28 14:40:00,2019-06-28,0.0011605296864107828,-0.0033749468340757128,0.004535476520486496,74.63991384814533,58.82679050721017,53.56511830847498,13.671745000000001,87.5000000000003,81.41534391534344,13.745948468969694,13.7032401559689,13.660531842968105,0.05000000000000071,0.0,13.7,0.05847481046874847
107,107,2019-06-28 14:45:00,13.74,13.72,13.74,13.72,1054500.0,14479293.0,2019-06-28 14:45:00,2019-06-28,0.0024075411712836114,-0.002218449233003848,0.004625990404287459,62.09639716025933,55.34422295266611,52.555157538936605,13.681983250000002,79.16666666666715,84.2592592592593,13.731035858605606,13.711439940679377,13.691844022753147,0.05000000000000071,0.0,13.7,0.05847481046874847
108,108,2019-06-28 14:50:00,13.73,13.75,13.75,13.72,1249400.0,17155902.0,2019-06-28 14:50:00,2019-06-28,0.005750270497937748,-0.0006247052868155285,0.006374975784753277,76.74913055597614,62.59191436894198,55.177919971224696,13.690685762500001,87.5000000000003,84.72222222222256,13.744151378204082,13.720827570637084,13.697503763070086,0.05000000000000071,0.0,13.7,0.05847481046874847
109,109,2019-06-28 14:55:00,13.75,13.77,13.78,13.74,2956600.0,40693500.0,2019-06-28 14:55:00,2019-06-28,0.009899129423400765,0.0014800616552277305,0.008419067768173034,82.4143361594969,66.54129077915776,56.82397591206873,13.702548610000001,88.88888888888914,85.1851851851855,13.771534208554181,13.732752769699836,13.693971330845491,0.049999999999998934,0.0,13.7,0.05847481046874847
110,110,2019-06-28 15:00:00,13.78,13.78,13.79,13.77,1759800.0,24250176.0,2019-06-28 15:00:00,2019-06-28,0.013834570126560308,0.003950963349494246,0.009883606777066062,84.73843951660825,68.36315011799624,57.62882844896339,13.718038888,94.44444444444456,90.27777777777798,13.791931233501984,13.74632421650449,13.700717199506997,0.05999999999999872,0.0,13.7,0.05847481046874847
111,111,2019-07-01 09:35:00,14.01,14.08,14.13,14.01,11610700.0,163472048.0,2019-07-01 09:35:00,2019-07-01,0.04069185762759453,0.011299142205114302,0.029392715422480228,97.43759927694266,88.62814988428484,73.15765491651065,13.7324311104,90.8212560386474,91.38486312399368,14.05749629746378,13.794285355442973,13.531074413422166,0.34999999999999964,-1.0,13.7,-0.1999999999999993
112,112,2019-07-01 09:40:00,14.07,14.0,14.07,14.0,6738800.0,94473152.0,2019-07-01 09:40:00,2019-07-01,0.05488840073948431,0.020016993911988305,0.03487140682749601,76.28003482375522,74.70708511420754,66.4403921033613,13.77,83.52151443658016,89.59573830655735,14.127771284492365,13.854538782765971,13.581306281039577,0.27999999999999936,-1.0,13.7,-0.1999999999999993
113,113,2019-07-01 09:45:00,14.0,14.04,14.07,14.0,3480800.0,48859344.0,2019-07-01 09:45:00,2019-07-01,0.0685764228272685,0.029728879695044345,0.03884754313222416,79.11445900306042,76.70307331146236,67.96196143370055,13.842,79.32254802831129,84.55510616784626,14.180804297021174,13.91619893048557,13.651593563949968,0.28999999999999915,-1.0,13.7,-0.1999999999999993
114,114,2019-07-01 09:50:00,14.04,14.06,14.07,14.04,3299400.0,46370592.0,2019-07-01 09:50:00,2019-07-01,0.08011460055613284,0.03980602386726205,0.04030857668887079,80.56588713046959,77.66449396569054,68.69608106727951,13.899600000000001,77.51937984496114,80.1211474366175,14.190836646161863,13.972332641623538,13.753828637085213,0.2900000000000009,-1.0,13.7,-0.1999999999999993
115,115,2019-07-01 09:55:00,14.07,14.11,14.14,14.07,4120400.0,58137856.0,2019-07-01 09:55:00,2019-07-01,0.09223010047981717,0.050290839189773076,0.04193926129004409,84.03336189667343,79.92403304302879,70.4473795861924,13.945680000000001,85.21594684385366,80.68595823904201,14.097726020733308,14.023537072774118,13.949348124814929,0.33000000000000007,-1.0,13.7,-0.1999999999999993
116,116,2019-07-01 10:00:00,14.11,14.07,14.12,14.03,2444600.0,34400352.0,2019-07-01 10:00:00,2019-07-01,0.09748036280772077,0.059728743913362616,0.03775161889435815,71.31007098205873,73.44013640510926,67.33004362284188,13.984544000000001,86.63713547434469,83.12415405438647,14.133732181734612,14.061510301400496,13.98928842106638,-0.009999999999999787,-1.0,13.7,-0.1999999999999993
117,117,2019-07-01 10:05:00,14.08,14.08,14.09,14.05,1347800.0,18954112.0,2019-07-01 10:05:00,2019-07-01,0.10128064967080519,0.06803912506485113,0.03324152460595406,72.60620509321562,74.01505850766044,67.69969190879321,14.015635200000002,87.06349206349194,86.30552479389674,14.13307951124004,14.086776163636998,14.040472816033956,0.08000000000000007,-1.0,13.7,-0.4794999999999998
118,118,2019-07-01 10:10:00,14.09,14.06,14.1,14.04,2407200.0,33880416.0,2019-07-01 10:10:00,2019-07-01,0.10150844536500792,0.07473298912488249,0.026775456240125423,65.2380090276376,70.6771036041587,66.15112271986536,14.03,82.23723723723721,85.31262159169125,14.136205939952898,14.099111465979433,14.062016992005969,0.02000000000000135,-1.0,13.7,-0.4794999999999998
119,119,2019-07-01 10:15:00,14.06,14.16,14.16,14.06,4125800.0,58282533.0,2019-07-01 10:15:00,2019-07-01,0.10850733435203175,0.08148785817031234,0.027019476181719404,78.72921876626715,76.46620235951207,69.73223203990496,14.04,87.79279279279278,85.69784069784062,14.18583693438652,14.113615054050044,14.041393173713567,0.09999999999999964,-1.0,13.7,-0.4794999999999998
120,120,2019-07-01 10:20:00,14.16,14.15,14.17,14.13,4131000.0,58469046.0,2019-07-01 10:20:00,2019-07-01,0.1119565227680539,0.08758159108986066,0.02437493167819324,75.08656013606509,74.85404319423681,68.97730876851517,14.04,88.87122416534191,86.30041806512395,14.213626965867965,14.129152117545225,14.044677269222484,0.040000000000000924,-1.0,13.7,-0.4794999999999998
